"sample_date","wwtp","measuring_period","measurement_type","mean"
2022-10-03,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",1.02562977011783
2022-10-03,"ARA Werdhölzli","2022/23","IBV_gc_per_day",0
2022-10-03,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",0
2022-10-03,"STEP Aire","2022/23","IAV_gc_per_day",403158725519.314
2022-10-03,"STEP Aire","2022/23","IAV_gc_per_mL_WW",3.06600903104586
2022-10-03,"STEP Aire","2022/23","IBV_gc_per_day",0
2022-10-03,"STEP Aire","2022/23","IBV_gc_per_mL_WW",0
2022-10-07,"ARA Werdhölzli","2022/23","IAV_gc_per_day",976343306241.455
2022-10-07,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",6.143537749597
2022-10-07,"ARA Werdhölzli","2022/23","IBV_gc_per_day",0
2022-10-07,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",0
2022-10-07,"STEP Aire","2022/23","IAV_gc_per_day",120968665293.172
2022-10-07,"STEP Aire","2022/23","IAV_gc_per_mL_WW",1.05525071132876
2022-10-07,"STEP Aire","2022/23","IBV_gc_per_day",0
2022-10-07,"STEP Aire","2022/23","IBV_gc_per_mL_WW",0
2022-10-10,"ARA Werdhölzli","2022/23","IAV_gc_per_day",325302469257.424
2022-10-10,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",2.2234846124647
2022-10-10,"ARA Werdhölzli","2022/23","IBV_gc_per_day",167239915564.48
2022-10-10,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",1.14310653619188
2022-10-10,"STEP Aire","2022/23","IAV_gc_per_day",129444572259.048
2022-10-10,"STEP Aire","2022/23","IAV_gc_per_mL_WW",1.10541906284413
2022-10-10,"STEP Aire","2022/23","IBV_gc_per_day",0
2022-10-10,"STEP Aire","2022/23","IBV_gc_per_mL_WW",0
2022-10-13,"STEP Aire","2022/23","IAV_gc_per_day",116634825624.421
2022-10-13,"STEP Aire","2022/23","IAV_gc_per_mL_WW",1.0372242138607
2022-10-13,"STEP Aire","2022/23","IBV_gc_per_day",228357993729.117
2022-10-13,"STEP Aire","2022/23","IBV_gc_per_mL_WW",2.03076944863108
2022-10-17,"ARA Werdhölzli","2022/23","IAV_gc_per_day",147345014382.352
2022-10-17,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",1.04219873094556
2022-10-17,"ARA Werdhölzli","2022/23","IBV_gc_per_day",291651075243.641
2022-10-17,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",2.06290237760658
2022-10-17,"STEP Aire","2022/23","IAV_gc_per_day",112870031703.135
2022-10-17,"STEP Aire","2022/23","IAV_gc_per_mL_WW",1.01067382746051
2022-10-17,"STEP Aire","2022/23","IBV_gc_per_day",0
2022-10-17,"STEP Aire","2022/23","IBV_gc_per_mL_WW",0
2022-10-20,"ARA Werdhölzli","2022/23","IAV_gc_per_day",142527305778.901
2022-10-20,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",1.03115522083403
2022-10-20,"ARA Werdhölzli","2022/23","IBV_gc_per_day",0
2022-10-20,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",0
2022-10-20,"STEP Aire","2022/23","IAV_gc_per_day",0
2022-10-20,"STEP Aire","2022/23","IAV_gc_per_mL_WW",0
2022-10-20,"STEP Aire","2022/23","IBV_gc_per_day",0
2022-10-20,"STEP Aire","2022/23","IBV_gc_per_mL_WW",0
2022-10-24,"ARA Werdhölzli","2022/23","IAV_gc_per_day",0
2022-10-24,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",0
2022-10-24,"ARA Werdhölzli","2022/23","IBV_gc_per_day",0
2022-10-24,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",0
2022-10-24,"STEP Aire","2022/23","IAV_gc_per_day",0
2022-10-24,"STEP Aire","2022/23","IAV_gc_per_mL_WW",0
2022-10-24,"STEP Aire","2022/23","IBV_gc_per_day",402121086713.355
2022-10-24,"STEP Aire","2022/23","IBV_gc_per_mL_WW",1.29988617044508
2022-10-27,"ARA Werdhölzli","2022/23","IAV_gc_per_day",1387721522067.37
2022-10-27,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",9.21743375843467
2022-10-27,"ARA Werdhölzli","2022/23","IBV_gc_per_day",0
2022-10-27,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",0
2022-10-27,"STEP Aire","2022/23","IAV_gc_per_day",0
2022-10-27,"STEP Aire","2022/23","IAV_gc_per_mL_WW",0
2022-10-27,"STEP Aire","2022/23","IBV_gc_per_day",416472811730.243
2022-10-27,"STEP Aire","2022/23","IBV_gc_per_mL_WW",3.45942130220822
2022-10-30,"ARA Werdhölzli","2022/23","IAV_gc_per_day",291964588593.543
2022-10-30,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",2.10217362743484
2022-10-30,"ARA Werdhölzli","2022/23","IBV_gc_per_day",0
2022-10-30,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",0
2022-10-31,"ARA Werdhölzli","2022/23","IAV_gc_per_day",635768474062.943
2022-10-31,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",4.51819287530607
2022-10-31,"ARA Werdhölzli","2022/23","IBV_gc_per_day",160209959286.537
2022-10-31,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",1.1385583370871
2022-10-31,"STEP Aire","2022/23","IAV_gc_per_day",353542265452.323
2022-10-31,"STEP Aire","2022/23","IAV_gc_per_mL_WW",1.88349945634013
2022-10-31,"STEP Aire","2022/23","IBV_gc_per_day",0
2022-10-31,"STEP Aire","2022/23","IBV_gc_per_mL_WW",0
2022-11-01,"ARA Werdhölzli","2022/23","IAV_gc_per_day",626051403022.2
2022-11-01,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",4.47326552311617
2022-11-01,"ARA Werdhölzli","2022/23","IBV_gc_per_day",480288927535.721
2022-11-01,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",3.43176277588151
2022-11-01,"ARA Werdhölzli","2022/23","RSV_gc_per_day",5963811773782.99
2022-11-01,"ARA Werdhölzli","2022/23","SARSN2_gc_per_day",170657843786254
2022-11-01,"STEP Aire","2022/23","IAV_gc_per_day",0
2022-11-01,"STEP Aire","2022/23","IAV_gc_per_mL_WW",0
2022-11-01,"STEP Aire","2022/23","IBV_gc_per_day",0
2022-11-01,"STEP Aire","2022/23","IBV_gc_per_mL_WW",0
2022-11-01,"STEP Aire","2022/23","RSV_gc_per_day",2133930225687.4
2022-11-01,"STEP Aire","2022/23","SARSN2_gc_per_day",75743961973524.8
2022-11-02,"ARA Werdhölzli","2022/23","IAV_gc_per_day",781541445804.767
2022-11-02,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",5.51258655186964
2022-11-02,"ARA Werdhölzli","2022/23","IBV_gc_per_day",311249285510.595
2022-11-02,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",2.19539044895816
2022-11-02,"ARA Werdhölzli","2022/23","RSV_gc_per_day",4988210401886.16
2022-11-02,"ARA Werdhölzli","2022/23","SARSN2_gc_per_day",130730816520600
2022-11-02,"STEP Aire","2022/23","IAV_gc_per_day",0
2022-11-02,"STEP Aire","2022/23","IAV_gc_per_mL_WW",0
2022-11-02,"STEP Aire","2022/23","IBV_gc_per_day",265018371035.701
2022-11-02,"STEP Aire","2022/23","IBV_gc_per_mL_WW",2.10572695013111
2022-11-02,"STEP Aire","2022/23","RSV_gc_per_day",2861552660005.98
2022-11-02,"STEP Aire","2022/23","SARSN2_gc_per_day",77061653719862
2022-11-03,"ARA Werdhölzli","2022/23","IAV_gc_per_day",667645375440.35
2022-11-03,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",4.29591526786744
2022-11-03,"ARA Werdhölzli","2022/23","IBV_gc_per_day",0
2022-11-03,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",0
2022-11-03,"ARA Werdhölzli","2022/23","RSV_gc_per_day",5899107391951.83
2022-11-03,"ARA Werdhölzli","2022/23","SARSN2_gc_per_day",131712874661428
2022-11-03,"STEP Aire","2022/23","IAV_gc_per_day",438621837355.572
2022-11-03,"STEP Aire","2022/23","IAV_gc_per_mL_WW",1.8486579872951
2022-11-03,"STEP Aire","2022/23","IBV_gc_per_day",0
2022-11-03,"STEP Aire","2022/23","IBV_gc_per_mL_WW",0
2022-11-03,"STEP Aire","2022/23","RSV_gc_per_day",7016337944930.86
2022-11-03,"STEP Aire","2022/23","SARSN2_gc_per_day",104107147551941
2022-11-04,"ARA Werdhölzli","2022/23","IAV_gc_per_day",225650199927.621
2022-11-04,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",1.20844329681473
2022-11-04,"ARA Werdhölzli","2022/23","IBV_gc_per_day",0
2022-11-04,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",0
2022-11-04,"ARA Werdhölzli","2022/23","RSV_gc_per_day",8051993741492.88
2022-11-04,"ARA Werdhölzli","2022/23","SARSN2_gc_per_day",101504309418093
2022-11-04,"STEP Aire","2022/23","IAV_gc_per_day",0
2022-11-04,"STEP Aire","2022/23","IAV_gc_per_mL_WW",0
2022-11-04,"STEP Aire","2022/23","IBV_gc_per_day",0
2022-11-04,"STEP Aire","2022/23","IBV_gc_per_mL_WW",0
2022-11-04,"STEP Aire","2022/23","RSV_gc_per_day",4156510911373.8
2022-11-04,"STEP Aire","2022/23","SARSN2_gc_per_day",71461518068933.7
2022-11-05,"ARA Werdhölzli","2022/23","IAV_gc_per_day",818410326796.786
2022-11-05,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",3.67107150872131
2022-11-05,"ARA Werdhölzli","2022/23","IBV_gc_per_day",0
2022-11-05,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",0
2022-11-05,"ARA Werdhölzli","2022/23","RSV_gc_per_day",11252318718213.9
2022-11-05,"ARA Werdhölzli","2022/23","SARSN2_gc_per_day",118580128910710
2022-11-05,"STEP Aire","2022/23","IAV_gc_per_day",245560358895.945
2022-11-05,"STEP Aire","2022/23","IAV_gc_per_mL_WW",2.12805358166896
2022-11-05,"STEP Aire","2022/23","IBV_gc_per_day",0
2022-11-05,"STEP Aire","2022/23","IBV_gc_per_mL_WW",0
2022-11-05,"STEP Aire","2022/23","RSV_gc_per_day",3613503951694.72
2022-11-05,"STEP Aire","2022/23","SARSN2_gc_per_day",60790472083093.5
2022-11-06,"ARA Werdhölzli","2022/23","IAV_gc_per_day",1669392992746.76
2022-11-06,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",12.0651392530391
2022-11-06,"ARA Werdhölzli","2022/23","IBV_gc_per_day",0
2022-11-06,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",0
2022-11-06,"ARA Werdhölzli","2022/23","RSV_gc_per_day",9768967298378.39
2022-11-06,"ARA Werdhölzli","2022/23","SARSN2_gc_per_day",97872932142585.7
2022-11-06,"STEP Aire","2022/23","IAV_gc_per_day",245815567305.49
2022-11-06,"STEP Aire","2022/23","IAV_gc_per_mL_WW",2.00435064379359
2022-11-06,"STEP Aire","2022/23","IBV_gc_per_day",0
2022-11-06,"STEP Aire","2022/23","IBV_gc_per_mL_WW",0
2022-11-06,"STEP Aire","2022/23","RSV_gc_per_day",9134644517357.35
2022-11-06,"STEP Aire","2022/23","SARSN2_gc_per_day",140397993225859
2022-11-07,"ARA Altenrhein","2022/23","IAV_gc_per_day",70391915364.3194
2022-11-07,"ARA Altenrhein","2022/23","IAV_gc_per_mL_WW",4.3929053522416
2022-11-07,"ARA Altenrhein","2022/23","IBV_gc_per_day",0
2022-11-07,"ARA Altenrhein","2022/23","IBV_gc_per_mL_WW",0
2022-11-07,"ARA Altenrhein","2022/23","RSV_gc_per_day",896038964389.561
2022-11-07,"ARA Altenrhein","2022/23","SARSN2_gc_per_day",10265403044828.7
2022-11-07,"ARA Chur","2022/23","IAV_gc_per_day",0
2022-11-07,"ARA Chur","2022/23","IAV_gc_per_mL_WW",0
2022-11-07,"ARA Chur","2022/23","IBV_gc_per_day",0
2022-11-07,"ARA Chur","2022/23","IBV_gc_per_mL_WW",0
2022-11-07,"ARA Chur","2022/23","RSV_gc_per_day",497625598936.119
2022-11-07,"ARA Chur","2022/23","SARSN2_gc_per_day",10105357888939.8
2022-11-07,"ARA Sensetal","2022/23","IAV_gc_per_day",0
2022-11-07,"ARA Sensetal","2022/23","IAV_gc_per_mL_WW",0
2022-11-07,"ARA Sensetal","2022/23","IBV_gc_per_day",20558093161.6552
2022-11-07,"ARA Sensetal","2022/23","IBV_gc_per_mL_WW",1.07792015319081
2022-11-07,"ARA Sensetal","2022/23","RSV_gc_per_day",302932343188.835
2022-11-07,"ARA Sensetal","2022/23","SARSN2_gc_per_day",10458346866791
2022-11-07,"CDA Lugano","2022/23","IAV_gc_per_day",0
2022-11-07,"CDA Lugano","2022/23","IAV_gc_per_mL_WW",0
2022-11-07,"CDA Lugano","2022/23","IBV_gc_per_day",0
2022-11-07,"CDA Lugano","2022/23","IBV_gc_per_mL_WW",0
2022-11-07,"CDA Lugano","2022/23","RSV_gc_per_day",113273378572.224
2022-11-07,"CDA Lugano","2022/23","SARSN2_gc_per_day",20688873511923.5
2022-11-08,"ARA Altenrhein","2022/23","IAV_gc_per_day",90673227586.7077
2022-11-08,"ARA Altenrhein","2022/23","IAV_gc_per_mL_WW",5.71602014667514
2022-11-08,"ARA Altenrhein","2022/23","IBV_gc_per_day",0
2022-11-08,"ARA Altenrhein","2022/23","IBV_gc_per_mL_WW",0
2022-11-08,"ARA Altenrhein","2022/23","RSV_gc_per_day",850228317253.572
2022-11-08,"ARA Altenrhein","2022/23","SARSN2_gc_per_day",14082616983844.1
2022-11-08,"ARA Chur","2022/23","IAV_gc_per_day",0
2022-11-08,"ARA Chur","2022/23","IAV_gc_per_mL_WW",0
2022-11-08,"ARA Chur","2022/23","IBV_gc_per_day",0
2022-11-08,"ARA Chur","2022/23","IBV_gc_per_mL_WW",0
2022-11-08,"ARA Chur","2022/23","RSV_gc_per_day",559024673981.139
2022-11-08,"ARA Chur","2022/23","SARSN2_gc_per_day",16169236618011.9
2022-11-08,"ARA Sensetal","2022/23","IAV_gc_per_day",20379145239.7829
2022-11-08,"ARA Sensetal","2022/23","IAV_gc_per_mL_WW",1.07547338855786
2022-11-08,"ARA Sensetal","2022/23","IBV_gc_per_day",20379145239.7829
2022-11-08,"ARA Sensetal","2022/23","IBV_gc_per_mL_WW",1.07547338855786
2022-11-08,"ARA Sensetal","2022/23","RSV_gc_per_day",241506688138.408
2022-11-08,"ARA Sensetal","2022/23","SARSN2_gc_per_day",12215785250722.5
2022-11-08,"ARA Werdhölzli","2022/23","IAV_gc_per_day",482098774515.08
2022-11-08,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",3.47258355193459
2022-11-08,"ARA Werdhölzli","2022/23","IBV_gc_per_day",0
2022-11-08,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",0
2022-11-08,"ARA Werdhölzli","2022/23","RSV_gc_per_day",8977779013937.7
2022-11-08,"ARA Werdhölzli","2022/23","SARSN2_gc_per_day",130954109867230
2022-11-08,"CDA Lugano","2022/23","IAV_gc_per_day",52144520918.0582
2022-11-08,"CDA Lugano","2022/23","IAV_gc_per_mL_WW",1.12302982680174
2022-11-08,"CDA Lugano","2022/23","IBV_gc_per_day",0
2022-11-08,"CDA Lugano","2022/23","IBV_gc_per_mL_WW",0
2022-11-08,"CDA Lugano","2022/23","RSV_gc_per_day",366147991279.514
2022-11-08,"CDA Lugano","2022/23","SARSN2_gc_per_day",21733954787614.7
2022-11-08,"STEP Aire","2022/23","IAV_gc_per_day",0
2022-11-08,"STEP Aire","2022/23","IAV_gc_per_mL_WW",0
2022-11-08,"STEP Aire","2022/23","IBV_gc_per_day",1699740347037.99
2022-11-08,"STEP Aire","2022/23","IBV_gc_per_mL_WW",9.21773082846433
2022-11-08,"STEP Aire","2022/23","RSV_gc_per_day",4249655840065.73
2022-11-08,"STEP Aire","2022/23","SARSN2_gc_per_day",156203530299346
2022-11-10,"ARA Altenrhein","2022/23","IAV_gc_per_day",41646712673.5716
2022-11-10,"ARA Altenrhein","2022/23","IAV_gc_per_mL_WW",2.39928060108144
2022-11-10,"ARA Altenrhein","2022/23","IBV_gc_per_day",0
2022-11-10,"ARA Altenrhein","2022/23","IBV_gc_per_mL_WW",0
2022-11-10,"ARA Altenrhein","2022/23","RSV_gc_per_day",881371560594.514
2022-11-10,"ARA Altenrhein","2022/23","SARSN2_gc_per_day",11258151965636.9
2022-11-10,"ARA Chur","2022/23","IAV_gc_per_day",0
2022-11-10,"ARA Chur","2022/23","IAV_gc_per_mL_WW",0
2022-11-10,"ARA Chur","2022/23","IBV_gc_per_day",0
2022-11-10,"ARA Chur","2022/23","IBV_gc_per_mL_WW",0
2022-11-10,"ARA Chur","2022/23","RSV_gc_per_day",278503121068.072
2022-11-10,"ARA Chur","2022/23","SARSN2_gc_per_day",7900966758269.77
2022-11-10,"ARA Sensetal","2022/23","IAV_gc_per_day",0
2022-11-10,"ARA Sensetal","2022/23","IAV_gc_per_mL_WW",0
2022-11-10,"ARA Sensetal","2022/23","IBV_gc_per_day",0
2022-11-10,"ARA Sensetal","2022/23","IBV_gc_per_mL_WW",0
2022-11-10,"ARA Sensetal","2022/23","RSV_gc_per_day",145176143968.538
2022-11-10,"ARA Sensetal","2022/23","SARSN2_gc_per_day",7809163281713.85
2022-11-10,"ARA Werdhölzli","2022/23","IAV_gc_per_day",495982747978.523
2022-11-10,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",2.52312220769947
2022-11-10,"ARA Werdhölzli","2022/23","IBV_gc_per_day",0
2022-11-10,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",0
2022-11-10,"ARA Werdhölzli","2022/23","RSV_gc_per_day",6449465011235.75
2022-11-10,"ARA Werdhölzli","2022/23","SARSN2_gc_per_day",116654195413752
2022-11-10,"CDA Lugano","2022/23","IAV_gc_per_day",0
2022-11-10,"CDA Lugano","2022/23","IAV_gc_per_mL_WW",0
2022-11-10,"CDA Lugano","2022/23","IBV_gc_per_day",0
2022-11-10,"CDA Lugano","2022/23","IBV_gc_per_mL_WW",0
2022-11-10,"CDA Lugano","2022/23","RSV_gc_per_day",0
2022-11-10,"CDA Lugano","2022/23","SARSN2_gc_per_day",5458841894292.59
2022-11-12,"ARA Altenrhein","2022/23","IAV_gc_per_day",15927868587.574
2022-11-12,"ARA Altenrhein","2022/23","IAV_gc_per_mL_WW",1.11492850256013
2022-11-12,"ARA Altenrhein","2022/23","IBV_gc_per_day",0
2022-11-12,"ARA Altenrhein","2022/23","IBV_gc_per_mL_WW",0
2022-11-12,"ARA Altenrhein","2022/23","RSV_gc_per_day",961206654002.84
2022-11-12,"ARA Altenrhein","2022/23","SARSN2_gc_per_day",16022870961384
2022-11-12,"ARA Chur","2022/23","IAV_gc_per_day",18637381913.4381
2022-11-12,"ARA Chur","2022/23","IAV_gc_per_mL_WW",1.99886120907745
2022-11-12,"ARA Chur","2022/23","IBV_gc_per_day",0
2022-11-12,"ARA Chur","2022/23","IBV_gc_per_mL_WW",0
2022-11-12,"ARA Chur","2022/23","RSV_gc_per_day",506725696008.619
2022-11-12,"ARA Chur","2022/23","SARSN2_gc_per_day",7564227400802.91
2022-11-12,"ARA Sensetal","2022/23","IAV_gc_per_day",0
2022-11-12,"ARA Sensetal","2022/23","IAV_gc_per_mL_WW",0
2022-11-12,"ARA Sensetal","2022/23","IBV_gc_per_day",0
2022-11-12,"ARA Sensetal","2022/23","IBV_gc_per_mL_WW",0
2022-11-12,"ARA Sensetal","2022/23","RSV_gc_per_day",280629209669.007
2022-11-12,"ARA Sensetal","2022/23","SARSN2_gc_per_day",11140191435676.7
2022-11-12,"ARA Werdhölzli","2022/23","IAV_gc_per_day",0
2022-11-12,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",0
2022-11-12,"ARA Werdhölzli","2022/23","IBV_gc_per_day",0
2022-11-12,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",0
2022-11-12,"ARA Werdhölzli","2022/23","RSV_gc_per_day",8210761902210.69
2022-11-12,"ARA Werdhölzli","2022/23","SARSN2_gc_per_day",99448606458241.2
2022-11-12,"CDA Lugano","2022/23","IAV_gc_per_day",1108205491763.33
2022-11-12,"CDA Lugano","2022/23","IAV_gc_per_mL_WW",26.4084808827406
2022-11-12,"CDA Lugano","2022/23","IBV_gc_per_day",0
2022-11-12,"CDA Lugano","2022/23","IBV_gc_per_mL_WW",0
2022-11-12,"CDA Lugano","2022/23","RSV_gc_per_day",438057486471.094
2022-11-12,"CDA Lugano","2022/23","SARSN2_gc_per_day",13595351200028.3
2022-11-13,"ARA Altenrhein","2022/23","IAV_gc_per_day",51322186995.0538
2022-11-13,"ARA Altenrhein","2022/23","IAV_gc_per_mL_WW",3.54214831907335
2022-11-13,"ARA Altenrhein","2022/23","IBV_gc_per_day",0
2022-11-13,"ARA Altenrhein","2022/23","IBV_gc_per_mL_WW",0
2022-11-13,"ARA Altenrhein","2022/23","RSV_gc_per_day",751811207808.687
2022-11-13,"ARA Altenrhein","2022/23","SARSN2_gc_per_day",9369550240032.3
2022-11-13,"ARA Chur","2022/23","IAV_gc_per_day",0
2022-11-13,"ARA Chur","2022/23","IAV_gc_per_mL_WW",0
2022-11-13,"ARA Chur","2022/23","IBV_gc_per_day",0
2022-11-13,"ARA Chur","2022/23","IBV_gc_per_mL_WW",0
2022-11-13,"ARA Chur","2022/23","RSV_gc_per_day",722416786875.063
2022-11-13,"ARA Chur","2022/23","SARSN2_gc_per_day",10990422478146.9
2022-11-13,"ARA Sensetal","2022/23","IAV_gc_per_day",0
2022-11-13,"ARA Sensetal","2022/23","IAV_gc_per_mL_WW",0
2022-11-13,"ARA Sensetal","2022/23","IBV_gc_per_day",0
2022-11-13,"ARA Sensetal","2022/23","IBV_gc_per_mL_WW",0
2022-11-13,"ARA Sensetal","2022/23","RSV_gc_per_day",560984183787.013
2022-11-13,"ARA Sensetal","2022/23","SARSN2_gc_per_day",11952402914924.6
2022-11-13,"ARA Werdhölzli","2022/23","IAV_gc_per_day",1146812104161.84
2022-11-13,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",8.41233892654934
2022-11-13,"ARA Werdhölzli","2022/23","IBV_gc_per_day",0
2022-11-13,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",0
2022-11-13,"ARA Werdhölzli","2022/23","RSV_gc_per_day",10616882445007.7
2022-11-13,"ARA Werdhölzli","2022/23","SARSN2_gc_per_day",123483297525384
2022-11-13,"CDA Lugano","2022/23","IAV_gc_per_day",132000878258.666
2022-11-13,"CDA Lugano","2022/23","IAV_gc_per_mL_WW",2.28933693367325
2022-11-13,"CDA Lugano","2022/23","IBV_gc_per_day",131262659018.315
2022-11-13,"CDA Lugano","2022/23","IBV_gc_per_mL_WW",2.27653374179773
2022-11-13,"CDA Lugano","2022/23","RSV_gc_per_day",460176914039.331
2022-11-13,"CDA Lugano","2022/23","SARSN2_gc_per_day",26231014978502.6
2022-11-13,"STEP Aire","2022/23","IAV_gc_per_day",1311517404340.39
2022-11-13,"STEP Aire","2022/23","IAV_gc_per_mL_WW",8.83962447657442
2022-11-13,"STEP Aire","2022/23","IBV_gc_per_day",0
2022-11-13,"STEP Aire","2022/23","IBV_gc_per_mL_WW",0
2022-11-13,"STEP Aire","2022/23","RSV_gc_per_day",10864400376516.3
2022-11-13,"STEP Aire","2022/23","SARSN2_gc_per_day",114467004160512
2022-11-14,"ARA Altenrhein","2022/23","IAV_gc_per_day",184705736904.546
2022-11-14,"ARA Altenrhein","2022/23","IAV_gc_per_mL_WW",8.6863119311769
2022-11-14,"ARA Altenrhein","2022/23","IBV_gc_per_day",0
2022-11-14,"ARA Altenrhein","2022/23","IBV_gc_per_mL_WW",0
2022-11-14,"ARA Altenrhein","2022/23","RSV_gc_per_day",1080285983952.98
2022-11-14,"ARA Altenrhein","2022/23","SARSN2_gc_per_day",10446056716036.1
2022-11-14,"ARA Chur","2022/23","IAV_gc_per_day",54276550799.9061
2022-11-14,"ARA Chur","2022/23","IAV_gc_per_mL_WW",5.16034900170242
2022-11-14,"ARA Chur","2022/23","IBV_gc_per_day",0
2022-11-14,"ARA Chur","2022/23","IBV_gc_per_mL_WW",0
2022-11-14,"ARA Chur","2022/23","RSV_gc_per_day",451313378167.394
2022-11-14,"ARA Chur","2022/23","SARSN2_gc_per_day",12301859236368.8
2022-11-14,"ARA Sensetal","2022/23","IAV_gc_per_day",36890372193.9214
2022-11-14,"ARA Sensetal","2022/23","IAV_gc_per_mL_WW",2.1626434631212
2022-11-14,"ARA Sensetal","2022/23","IBV_gc_per_day",0
2022-11-14,"ARA Sensetal","2022/23","IBV_gc_per_mL_WW",0
2022-11-14,"ARA Sensetal","2022/23","RSV_gc_per_day",422570001696.71
2022-11-14,"ARA Sensetal","2022/23","SARSN2_gc_per_day",11307770912547.6
2022-11-14,"ARA Werdhölzli","2022/23","IAV_gc_per_day",2141234300550.6
2022-11-14,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",11.8264954132502
2022-11-14,"ARA Werdhölzli","2022/23","IBV_gc_per_day",193702440062.847
2022-11-14,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",1.06986004210262
2022-11-14,"ARA Werdhölzli","2022/23","RSV_gc_per_day",14028003466902.7
2022-11-14,"ARA Werdhölzli","2022/23","SARSN2_gc_per_day",138575298019840
2022-11-14,"CDA Lugano","2022/23","IAV_gc_per_day",122778527093.454
2022-11-14,"CDA Lugano","2022/23","IAV_gc_per_mL_WW",2.25982454019719
2022-11-14,"CDA Lugano","2022/23","IBV_gc_per_day",122778527093.454
2022-11-14,"CDA Lugano","2022/23","IBV_gc_per_mL_WW",2.25982454019719
2022-11-14,"CDA Lugano","2022/23","RSV_gc_per_day",488349998640.007
2022-11-14,"CDA Lugano","2022/23","SARSN2_gc_per_day",21240770399131.3
2022-11-14,"STEP Aire","2022/23","IAV_gc_per_day",653447438619.251
2022-11-14,"STEP Aire","2022/23","IAV_gc_per_mL_WW",3.484012447585
2022-11-14,"STEP Aire","2022/23","IBV_gc_per_day",1303574406316.27
2022-11-14,"STEP Aire","2022/23","IBV_gc_per_mL_WW",6.95032100448009
2022-11-14,"STEP Aire","2022/23","RSV_gc_per_day",15994920287489.7
2022-11-14,"STEP Aire","2022/23","SARSN2_gc_per_day",302362203591203
2022-11-15,"ARA Altenrhein","2022/23","IAV_gc_per_day",188986037507.504
2022-11-15,"ARA Altenrhein","2022/23","IAV_gc_per_mL_WW",10.9869215456953
2022-11-15,"ARA Altenrhein","2022/23","IBV_gc_per_day",0
2022-11-15,"ARA Altenrhein","2022/23","IBV_gc_per_mL_WW",0
2022-11-15,"ARA Altenrhein","2022/23","RSV_gc_per_day",942381484470.017
2022-11-15,"ARA Altenrhein","2022/23","SARSN2_gc_per_day",8944899422527.3
2022-11-15,"ARA Chur","2022/23","IAV_gc_per_day",109965152146.686
2022-11-15,"ARA Chur","2022/23","IAV_gc_per_mL_WW",10.6133724685538
2022-11-15,"ARA Chur","2022/23","IBV_gc_per_day",0
2022-11-15,"ARA Chur","2022/23","IBV_gc_per_mL_WW",0
2022-11-15,"ARA Chur","2022/23","RSV_gc_per_day",568773617662.95
2022-11-15,"ARA Chur","2022/23","SARSN2_gc_per_day",15636570526899.7
2022-11-15,"ARA Sensetal","2022/23","IAV_gc_per_day",65506011166.7815
2022-11-15,"ARA Sensetal","2022/23","IAV_gc_per_mL_WW",2.21911349187918
