"date","observed_incidence","CI_down_observed_incidence","CI_up_observed_incidence","smoothed_incidence","CI_down_smoothed_incidence","CI_up_smoothed_incidence","deconvolved_incidence","CI_down_deconvolved_incidence","CI_up_deconvolved_incidence","Re_estimate","CI_down_Re_estimate","CI_up_Re_estimate","Re_highHPD","Re_lowHPD","bootstrapped_CI_down_Re_estimate","bootstrapped_CI_up_Re_estimate","observation_type","influenza_type"
2022-06-10,0,0,0,0.000239467959752463,0.000239467959752463,0.000239467959752463,0,0,0,0.959972801585504,1.24999203954834e-39,10.990867196291,10.990867196291,1.24999203954834e-39,0.959972801585383,0.959972801585625,"CHUR","A"
2022-06-11,0,0,0,5.80702866966399e-05,5.80702866966399e-05,5.80702866966399e-05,0,0,0,0.97906443286055,1.2606267244058e-39,11.209431131721,11.209431131721,1.2606267244058e-39,0.979064432860464,0.979064432860635,"CHUR","A"
2022-06-12,0,0,0,0,0,0,0,0,0,0.98933475701698,1.27385061924393e-39,11.3270173573748,11.3270173573748,1.27385061924393e-39,0.989334757016926,0.989334757017035,"CHUR","A"
2022-06-13,0,0,0,0,0,0,0,0,0,0.994630209144381,1.28066895340618e-39,11.3876456510204,11.3876456510204,1.28066895340618e-39,0.994630209144352,0.994630209144411,"CHUR","A"
2022-06-14,0,0,0,0,0,0,0,0,0,0.997311331544479,1.28412112104247e-39,11.4183421566751,11.4183421566751,1.28412112104247e-39,0.997311331544465,0.997311331544492,"CHUR","A"
2022-06-15,0,0,0,0,0,0,0,0,0,0.998658281884389,1.28585543140852e-39,11.4337635595637,11.4337635595637,1.28585543140852e-39,0.998658281884384,0.998658281884395,"CHUR","A"
2022-06-16,0,0,0,0,0,0,0,0,0,0.999331922040742,1.28672279902523e-39,11.4414761499579,11.4414761499579,1.28672279902523e-39,0.99933192204074,0.999331922040745,"CHUR","A"
2022-06-17,0,0,0,0,0,0,0,0,0,0.999667863443919,1.28715535146658e-39,11.4453223850951,11.4453223850951,1.28715535146658e-39,0.999667863443918,0.99966786344392,"CHUR","A"
2022-06-18,0,0,0,0,0,0,0,0,0,0.999835070340663,1.28737064422512e-39,11.4472367577665,11.4472367577665,1.28737064422512e-39,0.999835070340663,0.999835070340663,"CHUR","A"
2022-06-19,0,0,0,0,0,0,0,0,0,0.99991817601061,1.28747764967335e-39,11.4481882449747,11.4481882449747,1.28747764967335e-39,0.99991817601061,0.99991817601061,"CHUR","A"
2022-06-20,0,0,0,0,0,0,0,0,0,0.99995943657555,1.28753077607554e-39,11.4486606423427,11.4486606423427,1.28753077607554e-39,0.99995943657555,0.99995943657555,"CHUR","A"
2022-06-21,0,0,0,0,0,0,0,0,0,0.999979903883559,1.28755712943349e-39,11.4488949751117,11.4488949751117,1.28755712943349e-39,0.999979903883559,0.999979903883559,"CHUR","A"
2022-06-22,0,0,0,0,0,0,0,0,0,0.99999004934325,1.28757019255496e-39,11.4490111317485,11.4490111317485,1.28757019255496e-39,0.99999004934325,0.99999004934325,"CHUR","A"
2022-06-23,0,0,0,0,0,0,0,0,0,0.999995075258808,1.28757666383842e-39,11.4490686740842,11.4490686740842,1.28757666383842e-39,0.999995075258808,0.999995075258808,"CHUR","A"
2022-06-24,0,0,0,0,0,0,0,0,0,0.999997563697503,1.28757986790979e-39,11.4490971645301,11.4490971645301,1.28757986790979e-39,0.999997563697503,0.999997563697503,"CHUR","A"
2022-06-25,0,0,0,0,0,0,0,0,0,0.999998795200065,1.28758145357156e-39,11.4491112641569,11.4491112641569,1.28758145357156e-39,0.999998795200065,0.999998795200065,"CHUR","A"
2022-06-26,0,0,0,0,0,0,0,0,0,0.999999404404832,1.28758223797327e-39,11.4491182390185,11.4491182390185,1.28758223797327e-39,0.999999404404832,0.999999404404832,"CHUR","A"
2022-06-27,0,0,0,0,0,0,0,0,0,0.999999705656812,1.2875826258602e-39,11.4491216880901,11.4491216880901,1.2875826258602e-39,0.999999705656812,0.999999705656812,"CHUR","A"
2022-06-28,0,0,0,0,0,0,0,0,0,0.999999854576187,1.28758281760625e-39,11.4491233930866,11.4491233930866,1.28758281760625e-39,0.999999854576187,0.999999854576187,"CHUR","A"
2022-06-29,0,0,0,0,0,0,0,0,0,0.99999992816992,1.28758291236429e-39,11.4491242356704,11.4491242356704,1.28758291236429e-39,0.99999992816992,0.99999992816992,"CHUR","A"
2022-06-30,0,0,0,0,0,0,0,0,0,0.999999964528802,1.28758295917937e-39,11.4491246519478,11.4491246519478,1.28758295917937e-39,0.999999964528802,0.999999964528802,"CHUR","A"
2022-07-01,0,0,0,0,0,0,0,0,0,0.99999998248732,1.28758298230245e-39,11.4491248575572,11.4491248575572,1.28758298230245e-39,0.99999998248732,0.99999998248732,"CHUR","A"
2022-07-02,0,0,0,0,0,0,0,0,0,0.999999991355399,1.28758299372084e-39,11.4491249590889,11.4491249590889,1.28758299372084e-39,0.999999991355399,0.999999991355399,"CHUR","A"
2022-07-03,0,0,0,0,0,0,0,0,0,0.999999995733597,1.28758299935813e-39,11.4491250092154,11.4491250092154,1.28758299935813e-39,0.999999995733597,0.999999995733597,"CHUR","A"
2022-07-04,0,0,0,0,0,0,0,0,0,0.999999997894694,1.28758300214073e-39,11.4491250339581,11.4491250339581,1.28758300214073e-39,0.999999997894694,0.999999997894694,"CHUR","A"
2022-07-05,0,0,0,0,0,0,0,0,0,0.999999998961224,1.28758300351397e-39,11.4491250461689,11.4491250461689,1.28758300351397e-39,0.999999998961224,0.999999998961224,"CHUR","A"
2022-07-06,0,0,0,0,0,0,0,0,0,0.999999999487482,1.28758300419157e-39,11.4491250521941,11.4491250521941,1.28758300419157e-39,0.999999999487482,0.999999999487482,"CHUR","A"
2022-07-07,0,0,0,0,0,0,0,0,0,0.999999999747113,1.28758300452587e-39,11.4491250551667,11.4491250551667,1.28758300452587e-39,0.999999999747113,0.999999999747113,"CHUR","A"
2022-07-08,0,0,0,0,0,0,0,0,0,0.999999999875183,1.28758300469077e-39,11.449125056633,11.449125056633,1.28758300469077e-39,0.999999999875183,0.999999999875183,"CHUR","A"
2022-07-09,0,0,0,0,0,0,0,0,0,0.99999999993835,1.2875830047721e-39,11.4491250573562,11.4491250573562,1.2875830047721e-39,0.99999999993835,0.99999999993835,"CHUR","A"
2022-07-10,0,0,0,0,0,0,0,0,0,0.999999999969503,1.28758300481221e-39,11.4491250577129,11.4491250577129,1.28758300481221e-39,0.999999999969503,0.999999999969503,"CHUR","A"
2022-07-11,0,0,0,0,0,0,0,0,0,0.999999999984869,1.287583004832e-39,11.4491250578888,11.4491250578888,1.287583004832e-39,0.999999999984869,0.999999999984869,"CHUR","A"
2022-07-12,0,0,0,0,0,0,0,0,0,0.999999999992449,1.28758300484176e-39,11.4491250579756,11.4491250579756,1.28758300484176e-39,0.999999999992449,0.999999999992449,"CHUR","A"
2022-07-13,0,0,0,0,0,0,0,0,0,0.99999999999619,1.28758300484658e-39,11.4491250580184,11.4491250580184,1.28758300484658e-39,0.99999999999619,0.99999999999619,"CHUR","A"
2022-07-14,0,0,0,0,0,0,0,0,0,0.999999999998038,1.28758300484896e-39,11.4491250580396,11.4491250580396,1.28758300484896e-39,0.999999999998038,0.999999999998038,"CHUR","A"
2022-07-15,0,0,0,0,0,0,0,0,0,0.999999999998956,1.28758300485014e-39,11.4491250580501,11.4491250580501,1.28758300485014e-39,0.999999999998956,0.999999999998956,"CHUR","A"
2022-07-16,0,0,0,0,0,0,0,0,0,0.999999999999416,1.28758300485073e-39,11.4491250580553,11.4491250580553,1.28758300485073e-39,0.999999999999416,0.999999999999416,"CHUR","A"
2022-07-17,0,0,0,0,0,0,0,0,0,0.999999999999648,1.28758300485103e-39,11.449125058058,11.449125058058,1.28758300485103e-39,0.999999999999648,0.999999999999648,"CHUR","A"
2022-07-18,0,0,0,0,0,0,0,0,0,0.999999999999768,1.28758300485118e-39,11.4491250580594,11.4491250580594,1.28758300485118e-39,0.999999999999768,0.999999999999768,"CHUR","A"
2022-07-19,0,0,0,0,0,0,0,0,0,0.999999999999836,1.28758300485127e-39,11.4491250580601,11.4491250580601,1.28758300485127e-39,0.999999999999836,0.999999999999836,"CHUR","A"
2022-07-20,0,0,0,0,0,0,0,0,0,0.999999999999879,1.28758300485133e-39,11.4491250580606,11.4491250580606,1.28758300485133e-39,0.999999999999879,0.999999999999879,"CHUR","A"
2022-07-21,0,0,0,0,0,0,0,0,0,0.999999999999908,1.28758300485136e-39,11.449125058061,11.449125058061,1.28758300485136e-39,0.999999999999908,0.999999999999908,"CHUR","A"
2022-07-22,0,0,0,0,0,0,0,0,0,0.99999999999993,1.28758300485139e-39,11.4491250580612,11.4491250580612,1.28758300485139e-39,0.99999999999993,0.99999999999993,"CHUR","A"
2022-07-23,0,0,0,0,0,0,0,0,0,0.999999999999947,1.28758300485141e-39,11.4491250580614,11.4491250580614,1.28758300485141e-39,0.999999999999947,0.999999999999947,"CHUR","A"
2022-07-24,0,0,0,0,0,0,0,0,0,0.999999999999963,1.28758300485143e-39,11.4491250580616,11.4491250580616,1.28758300485143e-39,0.999999999999963,0.999999999999963,"CHUR","A"
2022-07-25,0,0,0,0,0,0,0,0,0,0.999999999999975,1.28758300485145e-39,11.4491250580617,11.4491250580617,1.28758300485145e-39,0.999999999999975,0.999999999999975,"CHUR","A"
2022-07-26,0,0,0,0,0,0,0,0,0,0.999999999999985,1.28758300485146e-39,11.4491250580618,11.4491250580618,1.28758300485146e-39,0.999999999999985,0.999999999999985,"CHUR","A"
2022-07-27,0,0,0,0,0,0,0,0,0,0.999999999999991,1.28758300485147e-39,11.4491250580619,11.4491250580619,1.28758300485147e-39,0.999999999999991,0.999999999999991,"CHUR","A"
2022-07-28,0,0,0,0,0,0,0,0,0,0.999999999999995,1.28758300485147e-39,11.449125058062,11.449125058062,1.28758300485147e-39,0.999999999999995,0.999999999999995,"CHUR","A"
2022-07-29,0,0,0,0,0,0,0,0,0,0.999999999999998,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,0.999999999999998,0.999999999999998,"CHUR","A"
2022-07-30,0,0,0,0,0,0,0,0,0,0.999999999999999,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,0.999999999999999,0.999999999999999,"CHUR","A"
2022-07-31,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-08-01,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-08-02,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-08-03,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-08-04,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-08-05,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-08-06,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-08-07,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-08-08,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-08-09,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-08-10,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-08-11,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-08-12,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-08-13,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-08-14,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-08-15,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-08-16,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-08-17,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-08-18,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-08-19,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-08-20,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-08-21,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-08-22,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-08-23,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-08-24,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-08-25,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-08-26,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-08-27,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-08-28,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-08-29,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-08-30,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-08-31,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-09-01,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-09-02,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-09-03,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-09-04,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-09-05,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-09-06,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-09-07,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-09-08,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-09-09,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-09-10,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-09-11,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-09-12,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-09-13,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-09-14,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-09-15,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-09-16,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-09-17,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-09-18,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-09-19,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-09-20,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-09-21,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-09-22,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-09-23,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-09-24,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-09-25,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-09-26,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-09-27,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-09-28,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-09-29,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-09-30,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-10-01,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-10-02,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
2022-10-03,0,0,0,0,0,0,0,0,0,1,1.28758300485148e-39,11.449125058062,11.449125058062,1.28758300485148e-39,1,1,"CHUR","A"
